name,price,status,shipping,free_returns,items_sold
"Makita XPH12 18V Brushless Hammer Drill 1/2"" TOOL ONLY",8750,Open Box,0,False,False
60Pcs Mini Micro Hand Drill Bits Set Small Manual Keyless Chuck Pin Vise Rotary,1498,Brand New,0,True,1072
Metal Punching and Shearing Drill Tools Electric Drill Precision Cutting Machine,1459,Brand New,0,True,27
New Listing,13000,Open Box,0,False,False
"NEW IN BOX Milwaukee M18 2607-20 Cordless 1/2"" Compact Hammer Drill 18 Volt 18V",11497,Brand New,0,True,False
New Listing,7950,Pre-Owned,2480,False,False
26Pcs Precision Pin Vise Hobby Mini Micro Hand Twist Drill Bits Rotary Tool Set,665,Brand New,0,False,133
48V Cordless Hammer Impact Electric Drill Screwdriver with 2 Batteries Set,3589,Brand New,0,True,False
12V Taladro Atornillador Inalámbrico De 3/8 Pulgada Con Batería y Cargador Kit,3299,Brand New,0,False,False
"Cordless Drill, 2-Speed 65Nm Torque 3/8"" Keyless Drill/Driver For Dewalt Battery",2699,Brand New,0,True,False
DEWALT DCD780B 20V MAX 20-Volt Li-ion Compact Cordless Drill/Driver TOOL ONLY,6999,Open Box,0,False,False
New Listing,13999,Brand New,2060,False,False
Portable 21V Cordless Drill Set Electric Screwdriver 1.5 Ah Battery LED Light US,42694600,Brand New,0,True,False
New Listing,8499,Brand New,0,True,False
Norseman 29 pc HI-Molybdenum M7 Drill Bit Set Orange Case 1/16-1/2 USA SP-29PON,9997,Brand New,0,True,334
10 Carbide Tip TCT Hole Saw Cutter Drill Bit Set For Stainless Steel Metal Alloy,1917,Brand New,0,True,False
New Listing,3500,Pre-Owned,0,False,False
New Listing,3500,Pre-Owned,0,False,False
"SPIN Tools S6000 Swaging Drill Bit Set, 1/4"", 3/8"", 1/2"", 5/8"", 3/4"" & 7/8""",8399,Brand New,0,True,False
"12x HSS Countersink Drill Bit 1/4"" Hex Shank Woodworking Pilot Screw Hole Set",995,Brand New,0,False,1649
DEWALT Original DCD805 Brushless Impact Drill Cordless Electric Screwdriver Mult,6799,Brand New,0,False,False
13Pc Cobalt Drill Bit Set Twist Jobber Length for Hardened Metal Stainless Steel,1395,Brand New,0,True,1731
"DEWALT DC930 14.4V XRP 1/2"" Cordless Drill/Drive WORKS / Tested",3395,Pre-Owned,0,False,False
Drill Hog® Step Drill Bit 1/4-1-3/8 MultiBit Uni Molybdenum M7 Lifetime Warranty,1899,Brand New,0,True,4109
DeWalt DCD985 20v Max XR Lithium Ion Cordless Hammer Drill,5499,Pre-Owned,0,False,False
New Listing,6999,Pre-Owned,0,False,False
New Listing,6999,Pre-Owned,0,False,False
Milwaukee Tool 48-20-6940 12 In. Plus-Lok Sds-Plus Extension,9649,Brand New,0,True,91
"Ryobi ONE+ HP 18V 1/2 "" Hammer Drill Brushless Tool Only PBLHM101B Parts Only",4495,Parts Only,0,False,False
New Listing,3000,Pre-Owned,0,False,False
New Listing,3000,Pre-Owned,0,False,False
" 232-Piece 20V Cordless Lithium-ion Drill Driver and Home Tool Set, Household ",16586,Brand New,0,False,False
New Listing,25995,Brand New,1809,False,False
48 in 1 Power Tool Rechargeable Cordless Electric Screwdriver Drill Kit Wireless,1614,Brand New,0,False,157
Greenworks 24V 1/2 in Hammer Drill 530 in-lbs w/ 2Ah Battery 2A Charger 5Pcs Bit,5999,Brand New,0,True,88
40PCS Carbide Micro Drill Bits Set 0.1-2.0mm PCB Driiling Bit for CNC Engraving,1199,Brand New,0,False,199
Makita Wireless drills DTD172 Charging Drill Brushless Driver 18V Electric Screw,5289,Brand New,0,False,False
DEWALT DCD998B 20V MAX 1/2” 3 Speed Hammerdrill w/Power Detect - NEW - FREE SHIP,11700,Open Box,0,True,142
7pcs 1/2 5/32 1/4 1/8 3/8 3/16 5/16 HSS Countersink Center Drill Bits Set Tool,1198,Brand New,0,True,474
"Drillforce 1/16""-1/2""  Black Gold Drill Bits Set HSS Metal Woodworking Drill Bit",6393999,Brand New,0,True,False
Milwaukee 6 Inch Shockwave Impact Driver Bits & Nut Drivers All Sizes SHIPS NOW!,4996249,Brand New,433,False,51
"Amazon Brand-Denali by SKIL 20v Drill Driver Kit 2 Batteries, BONUS Self Socket",5995,Brand New,0,False,False
New Listing,3946,Brand New,0,False,False
HYCHIKA Brushless Drill Cordless Drill 20V Max 2.0 AH Battery 1H Fast Charger,2999,Brand New,0,True,False
For DEWALT DCB205 20V Brushless Cordless 1/2in. Hammer Drill/Driver - Tool Only,3729,Brand New,0,True,False
"Drill Hog USA 3/8"" Drill Bit 3/8 Molybdenum M7 Lifetime Warranty USA 6 Pack",2849,Brand New,0,True,1620
New Milwaukee Fuel 3403-20 M12 12V 12 Volt 1/2” 2 Speed  Drill Driver,11449,Brand New,0,True,False
"Milwaukee Shockwave Impact Driver Bits 3-1/2 Inch Length ALL SIZES 3.5""",2994699,Brand New,433,False,False
Black+Decker 12V MAX Cordless 3/8 in Drill Driver BDCDD12 with Battery & Charger,2899,Brand New,0,False,False
50Pcs Mini Carbide Micro Drill Bit Set 0.1-10mm For PCB CNC Print Circuit Board,1299,Brand New,0,False,92
Cordless Drill Driver Kit 12V with 26 Accessories & Tool Case,3240,Open Box,500,True,False
"Drill Hog USA 5/8"" Drill Bit 5/8"" Silver & Deming Bit M7 HSS Lifetime Warranty",1899,Brand New,0,True,2287
SKIL PWR CORE-Cordless Drill-NEW-12-volt 1/2-in Keyless With Battery & Charger,4490,Brand New,0,False,False
"10 PCS High-Magnetic Screwdriver Drill Bit,Strong Magnetic Durability Drill Bit",4991898,Brand New,0,False,False
"DeWalt DCD805 20V MAX XR Brushless 1/2"" Hammer Drill - Tool Only",8499,Pre-Owned,0,True,False
Wireless drills DTD172 Charging Drill Brushless Driver 18V Electric Screwdriver,5953,Brand New,0,False,False
8 Pc Double Cut Carbide Burr Set Tungsten Drill Hog® Lifetime Warranty,9215,Brand New,0,True,87
20V Cordless Drill Li-Ion 2 speed Electric battery&charger driver with bits set,3559,Brand New,599,True,546
3Pcs Drill Bit Set Titanium Nitride Coated Steel Step Quick Change 1/4 Shank HSS,659,Brand New,0,False,317
New Listing,5000,Pre-Owned,0,False,False
2025 Electric Drill Plate Cutter Sheet Metal Precise Cutting Sheet Cutter tool,1300,Brand New,0,True,44
New Listing,4179,Brand New,0,True,False
"Milwaukee Shockwave Impact Driver Bits 3-1/2 Inch Length ALL SIZES 3.5""",2994699,Brand New,433,False,False
Black Oxide DRILL Bit HSS Fractions Letters Wire Gauge Jobber Twist 1330 USA LST,1386532,Brand New,700,False,False
Makita 18v Quad Cordless Drill Impact Sports Boat Air Train Horn Compressor ,21900,Brand New,0,False,13
HSS Reduced Shank Twist Drill Bits High Speed Steel with Shank 13mm - 25mm,13091834,Brand New,0,False,71
"Craftsman CMCD731B 20V 1/2"" Cordless Brushless Hammer Drill TOOL ONLY",5999,Brand New,0,False,38
RIDGID 18V Bundle - Brushless Cordless 1/4  in. High Torque Hammer Drill R86115,7401,Pre-Owned,1107,False,False
"DongCheng Cordless Drill Driver 20V Max,1/2” Keyless Chuck Brushless Power Drill",3500,Open Box,800,False,False
36V Cordless Drill Set With 2 Batteries,2969,Brand New,0,False,False
"Drillforce 1/16""-1/2""  Black Gold Drill Bits Set HSS Metal Woodworking Drill Bit",6393999,Brand New,0,True,False
21V Cordless Hammer Drill Set Electric Impact Driver Screwdriver + 2 Battery US,3664,Brand New,0,True,False
Makita XFD13Z 18 volt Cordless 1/2  Drill Driver (bare) NEW,6700,Open Box,1060,True,88
"Hilti Hammer Drill 22-Volt NURON SF 6H ATC Lithium-Ion 1/2"" Cordless Brushless",18999,Brand New,2120,False,False
DEWALT DWA110SET 110 PC DRILL / DRIVER BIT SET W/ (4) CLEAR TOUGH CASES,2700,Brand New,1500,True,False
"Drill Bit Sharpener, Power Drill Bit Grinding Attachment, Old Drill Bit Grinder",1459,Brand New,0,False,False
Cordless Electric Drill Driver 21V Cordless Drill Set with Battery and Charger,4482,Brand New,0,True,False
6× Chamfer Countersink Deburring Drill Bit Set Crosshole Cutting Metal Tool Kit,769,Brand New,0,True,93
Hitachi 12v Impact And Drill Driver With Flashlight And 2 Lithium-ion Batteries ,7500,Brand New,1729,False,False
6X_High Magnetic Screwdriver Drill Bit Set Super Magnetic Position Anti-Slip Kit,1288,Brand New,122,False,False
Milwaukee 2101-22 M4 4V 1/4-Inch Hex Screwdriver w/ Batteries,17900,Brand New,0,True,227
New Listing,5431,Brand New,0,True,False
Cordless Impact Driver Hammer Drill Combo Kit with 2 Battery & Charger US,3571,Brand New,0,True,False
"Drill Hog USA 3/8"" Drill Bit 3/8 Molybdenum M7 Lifetime Warranty USA 6 Pack",2849,Brand New,0,True,1620
2-Speed Adjustments and 20+3 Position Drill Set 20V Cordless Brushless Drill Set,48005300,Brand New,0,True,False
Diamond Hole Maker Cutter Saw Drill Bit Set Glass Ceramic Tile Porcelain 10pcs,1049,Brand New,0,True,1202
"Drill Hog USA 3/16"" Cobalt Drill Bits M42 Drill Bit 12 Pack Lifetime Warranty  ",2279,Brand New,0,True,2746
Electric Drill Shears Plate Cutter Attachment Metal Sheet Cutter Nibbler Saw US,1085,Brand New,0,False,260
"iKaufen, Cordless Drill Set",2499,Open Box,0,True,False
Compact 20V Cordless Drill Set with 1 Hour Fast Charger and Storage Case,6397,Brand New,0,True,False
"Drill Hog® 1-1/2"" Drill Bit 1.5"" Silver & Deming Bit Jumbo M7 Lifetime Warranty",5699,Brand New,0,True,220
Drill Hog® 13 Left Hand Drill Bits Set Drills Screw Extractor Lifetime Warranty,3799,Brand New,0,True,1377
20Volt Drill Electric Cordless Drill / Driver Power Tool with Bits Set & Battery,3469,Brand New,0,True,False
"20V Electric Drill 3/8"" Power Cordless Drill Kit Screwdriver with Battery",3599,Brand New,0,True,False
New Listing,5500,Pre-Owned,0,False,False
New Listing,2719,Pre-Owned,0,False,False
WORX WX370.9 18V (20V MAX) Cordless Combi Hammer Drill - BODY ONLY,7153,Brand New,2968,False,154
For DeWalt DCB206 20V Max XR Brushless 2-Speed Cordless 1/2 in Hammer Drill 20 V,3990,Brand New,0,True,False
New Listing,7499,Pre-Owned,0,False,False
New Listing,7499,Pre-Owned,0,False,False
"SDS Plus Hammer Drill Bit Set 5/32"",3/16"",1/4""  Concrete Masonry Drill Bits",9992999,Brand New,0,True,False
New Listing,3200,Pre-Owned,0,False,False
New Listing,3200,Pre-Owned,0,False,False
New Listing,3200,Pre-Owned,0,False,False
"Craftsman 315.111790 Cordless 3/8-Drill Driver Case, OEM Charger, Battery",2500,Pre-Owned,1868,False,False
Makita Brushless Impact Driver DTD173 18V Lithium Cordless Electric Drill Power,6495,Brand New,0,False,False
"Makita XPH03Z 18V 1/2"" LXT Li-Ion Cordless Hammer Driver Drill - Bare Tool RECON",9999,Open Box,0,False,False
20V Electric Drill Cordless Fast Screwdriver Set Power Tool w/ Battery & Charger,24993559,Brand New,0,False,False
"13pc EASYPOWER LEFT HAND DRILL BIT SET HIGH SPEED STEEL HSS 1/16""-1/4"" #80988",1499,Brand New,0,True,False
Diablo 5 pc Multi-Material Carbide Tip Hammer Drill Bit Set 5pc DMAMM1190-S5,1595,Brand New,0,False,133
"New DeWalt DCD798D1 20V 1/2"" Brushless Hammer Drill/Driver Kit",10999,Brand New,0,True,False
DeWalt Genuine OEM Chuck for DCD805D2 Cordless Drill - N928691,1999,Brand New,0,True,False
"#78 10pc Mini HSS Wire Gauge Twist Drill Bit Metal Working Drilling 0.0165""",699,Brand New,0,True,170
"Bosch GSR18V-190 18V Volt 1/2"" 2 Speed High Torque Cordless DRILL / DRIVER New!",5399,Open Box,0,False,False
"Tegatok 12V Cordless Power Drill Set, 18+1 Torque, Variable Speed, w/ Battery",28803779,Brand New,0,False,False
"DEWALT 20V MAX CORDLESS 1/2"" DRILL ( BARE TOOL)  , MODEL # DCD771",1999,Pre-Owned,1499,False,False
"3 in 1 Cordless Drill Driver Kit, 21V MAX ELECTRIC SCREWDRIVER Compact Drill Set",4166,Brand New,0,True,False
"Norseman 175-VT Vortex Point Mechanic Length Drill Bits USA Made - 1/16"" - 1/2""",200023362,Brand New,0,False,False
"BLACK+DECKER 20V MAX* Drill & Home Tool Kit, 68 Piece - LDX120PK",9999,Brand New,0,False,False
Your Choice - Black Gold M2 HSS S&D DRILL BIT 1/2 Shank 3 Flats Fractional,14564188,Brand New,0,True,False
"DeWalt DCD471B 60V Stud & Joist Drill, Bare w/ FREE DCB609 20V/60V MAX Battery",45449,Brand New,0,False,False
"DeWALT DCD445B 20V FLEXVOLT 7/16"" Compact Stud and Joist Drill - Bare Tool",17999,Brand New,0,False,False
New Dewalt DCH133B 20V Max XR Brushless 1” SDS Plus D-Handle Rotary Hammer (NIB),16519,Brand New,0,True,False
"#79 10pc Mini HSS Wire Gauge Twist Drill Bit Metal Working Drilling 0.0145""",699,Brand New,0,True,117
GREENWORKS HAMMER DRILL KIT With BATTERY AND CHARGER. BRAND NEW.  Item 3706602,5000,Brand New,950,False,False
Cordless Electric Rotary Hammer Drill Kit Chipping Hammer Drill With 2 Batteries,6899,Brand New,0,True,False
"Snap-On CDR861HV 14.4 V 3/8"" Microlithium Cordless Drill",16500,Pre-Owned,1592,False,False
"Cordless Impact Wrench Cordless Drills 1/2"" 1000nm High Torque Brushless Nut Gun",2799,Brand New,0,True,False
157PC Pink Drill Set Hand Tool Set 20V Cordless Drill Driver Household Pink Tool,13099,Brand New,0,True,False
"2SET High-Magnetic Screwdriver Drill Bit,Strong Magnetic Durability Drill Bit US",4991898,Brand New,0,False,False
Milwaukee Brushless Cordless Electric Impact Drill Rechargable 18V Tool,8999,Brand New,0,False,False
Bosch MC500 5 Piece Multi Materials Carbide Hammer Drill Bit Set Germany,950,Brand New,0,True,54
DEWALT 649381-00 / 605600 Drill Driver Switch NEW,2200,Brand New,200,False,1295
New Listing,2899,Pre-Owned,0,False,False
New Listing,2899,Pre-Owned,0,False,False
New Listing,2899,Pre-Owned,0,False,False
"RIDGID 18V Cordless 1/2"" Drill Driver w/ 2.0aH Battery & Charger Model# R86001",5592,Pre-Owned,0,True,False
Milwaukee 2627-20 M18™ Cut Out Tool (Tool Only),10795,Brand New,0,True,290
New Listing,17999,Brand New,0,False,False
Ground Rod Driver，SDS Plus Ground Rod Driver，Ground Rod Driver for Hammer Drill,1299,Brand New,100,True,False
12V LightWeight 18+1 Torque Cordless Electric Drill Set With Battery And Charger,24992869,Brand New,0,True,False
Milwaukee Brushless Cordless Electric Impact Drill Rechargable 18V drill Tool,8999,Brand New,0,False,False
Drill Hog® 29 Pc TURBO TIP Premium Cobalt M42 Drill Bit Set Lifetime Warranty,15999,Brand New,0,True,105
"12-PCS Masonry Drill Bit Set & Concrete Drill Bit Set, 1/8 to 1/2 Inch Professio",1090,Brand New,0,True,136
4 Pc Spiral Easy Out EZ Set Screw Extractor Bolt Lifetime Warranty Drill Hog®,1424,Brand New,0,True,1068
50Pcs Mini Carbide Micro Drill Bit Set 0.1-10mm For PCB CNC Print Circuit Board,1299,Brand New,0,False,92
8V Pink Cordless Electric Power Drill Driver With Bits Set With Battery 57pc,5199,Brand New,0,False,False
21V drill 2 Speed Electric Cordless Drill / Driver with Bits Set / 1-2 Battery,8993810,Brand New,0,True,False
Spyder 19030 March-Blue 1/4in X Impact Driver Bit 30-Piece NEW,1499,Brand New,0,True,221
New Listing,399,Brand New,1440,False,False
DEWALT DCD805 20V Max XR Brushless Cordless 1/2 in. Hammer Drill(Tool Only,8900,Brand New,2120,False,False
12/24Pcs PH2 Impact Driver Bit Set Magnetic Phillips Screwdriver Drill Bits Tool,8591599,Brand New,0,False,False
"Drill Hog USA 3/4"" Drill Bit 3/4"" Silver & Deming Drill Bit M7 Lifetime Warranty",2279,Brand New,0,True,1614
Makita DF002GZB 40V XGT Rechargeable Brushless Driver Drill Tool Only,18171,Brand New,0,True,22
"New M12 Milwaukee FUEL 2551-20 1/4"" Brushless Surge Hydraulic Impact 12 Volt",10197,Brand New,0,True,117
"DeWalt DCD778 20V MAX Li-Ion Brushless 1/2"" Hammer Drill w/ 2x Batteries DCB201",11399,Open Box,0,False,False
"7/8"" LARGE SIZE SIZED STEEL METAL SILVER AND DEMING TOOL DRILL BIT SET DEMMING",895,Brand New,0,False,844
"TECCPO Cordless Drill Set, 29Pcs Power Drill Set, Drill with 310 In-lbs, 2-Speed",5599,Brand New,0,False,False
" 12V Max Lithium-Ion Cordless 3/8-inch Drill Driver with 1.5Ah Battery, 99303",2373,Brand New,0,False,False
"CRAFTSMAN CMCD732D2 V20 20V Cordless 1/2"" Hammer Drill Tool Only No Battery Char",4999,Brand New,2120,True,False
"Makita DDF487 18V Screwdriver 3/8"" Electric Drill with Variable Speed",4850,Brand New,0,False,False
"20V Cordless Drill Set with Battery and Charger, 2-Speed Electric Drill with ...",7577,Brand New,0,True,False
Makita XPH14Z 18 V Brushless Cordless Hammer Driver With Handle.,7200,Open Box,1561,False,121
"Drill Master 62868 Cordless Drill Driver 18v 3/8"" Bare Tool 68651 68652 62873",1695,Pre-Owned,0,False,8
New Listing,4995,Pre-Owned,1500,False,False
Dewalt DCF860 Cordless Compact Drill / Driver 20V Brushless Electric Drill Screw,15000,Brand New,0,False,False
New Listing,12600,Brand New,0,False,False
New Listing,500,Parts Only,653,False,False
"5PCS HSS Titanium Step Drill Bits Set, 50 Sizes High Speed for Metal with Case",1799,Brand New,0,False,31
DeWalt Genuine OEM Motor for DCD740B Cordless Drill - N071094SV,4045,Brand New,0,True,False
"Ryobi 1/2"" Drill 18Volt Drill Only P211 Tested",2495,Pre-Owned,0,True,False
Cordless 20V Power Drills Durable Power 2h Running with Battery ToolKit,2579,Brand New,0,True,False
21V Cordless Drill Set Driver Screwdriver Kit Combi Lithium Ion Battery+Charger,9974233,Brand New,0,True,False
New Listing,4569,Pre-Owned,2120,False,False
New Listing,2299,Brand New,699,False,False
Craftsman CORDLESS 13.2 Volt Drill/Driver BRAND NEW IN BOX 2 BATTERIES INCLUDED!,4950,Brand New,2000,False,False
ULTRA Steel 18V Cordless Drill W/ Charger Battery and Box,1800,Open Box,1180,False,False
New Listing,12998,Brand New,0,True,False
"Kobalt 1/2"" 24V Max Brushless Cordless Hammer Drill – Tool Only (KDD524B-03)",8573,Brand New,0,False,False
New Listing,19599,Brand New,0,False,False
25PCS HSS High Speed Steel Metric Twist Drill Bit Set with Case 1mm-13mm Dril US,2569,Brand New,0,True,20
HYCHIKA Electric Brushless Drill Cordless Drill Driver 20V Max 52Pcs Accessories,2999,Brand New,0,True,False
"1/4 In. X 4 SHOCKWAVE Carbide Hammer Drill Bit Concrete, Stone, Masonry",552,Brand New,0,False,15
New Listing,3664,Brand New,0,True,False
New Listing,28500,Brand New,0,False,False
New Listing,21899,Brand New,0,False,False
7x Magnetic Anti-Slip PH2 Impact Driver Phillips Screwdriver Drill Bit Tool Set,668,Brand New,0,True,32
MAX-CRAFT HSS Cobalt Double End Drill Bits M35 Stubby Drill Stainless Steel,11993999,Brand New,0,True,False
10pcs Diamond Hole Saw Drill Bit Set Maker Cutter Glass Ceramic Tile Porcelain,895,Brand New,0,False,76
"13 pcs Left Hand Drill Bit Set,SAE 1/16""-1/4"" Reverse Bolt Remover Drill Bit Set",1367,Brand New,0,True,348
HART Brushless 1/2-inch Cordless Drill/Driver ( Battery not Included ) Brand New,3970,Brand New,0,False,15
Mount for Milwaukee M12 FUEL Installation Drill Driver,2799,Brand New,945,False,False
HYCHIKA Cordless Drill Driver Kit 20V Max Drill Set ScrewDriver LED with Battery,3999,Brand New,0,True,False
"Makita XPH01Z 18V Cordless 1/2"" Hammer Driver Drill (Tool Only)",9300,Brand New,0,False,False
Double Head Sheet Nibbler Metal Cutter Power Drill Attachment Cutting Tool,2799,Brand New,0,True,321
New Listing,2299,Pre-Owned,1085,False,False
Electric Drill 3 Speed Cordless Drill / Driver Power Tool Drill Set With Battery,3488,Brand New,0,True,False
New Listing,15000,Brand New,0,False,False
21V Cordless Drill Driver Electric Screwdriver with 2 Li-Ion Batteries & Charger,39914762,Brand New,0,True,False
New Listing,6500,Open Box,1809,False,False
